"","business_id","review_timing"
"1","__CQhr0M-OpKdu0DXgGcaQ",-0.652231910614255
"2","__DKI_h6HMuJqFtz9Z6uCw",0.782311522260848
"3","__etvGuL2dh_a1LOT0gNYQ",0.0798311547835794
"4","__szJVgpRqcISuzdLfUfEw",0
"5","__tK5Q1SLIatywquMCqCAQ",0.674116720382326
"6","_-9pMxBWtG_x8l4rHWBasg",1.0237077627702
"7","_-D3uJ9hgfTnN9jPD7m3oA",-0.00500633987105145
"8","_-KC0_GM9VjH4IS1wNPt4w",-0.707099807768541
"9","_-lyO6v02W7AmaQVcrYSdg",-0.693259530819878
"10","_-PU0gOesYm38B1FZY4SLg",0.350793223512726
"11","_-TRcD1fi3Eq6U0tEb6Qnw",-0.111233060397938
"12","_-VPCIdtP19HQI7CcsfVTA",-0.580463535191097
"13","_-zfwvqyTbli_R7MrRvU4A",0
"14","_0cxjAC0MIJAtsSB3XTmSg",-0.36712142790425
"15","_0DaDbjr4iKxqWoN7EvNzA",0.299983249957148
"16","_0DvMQAs9KvA58Pf3Z4ltg",-0.160992545229724
"17","_0Eql3UB3K5-6q4IHNBbWA",0.0425505824087377
"18","_0F9ZpDmHbH45kM7ujD9Fg",0.451377526404822
"19","_0l3Fvfwkt-2c21bd2Iykw",-0.602167834487295
"20","_0sIrZzcIAm7LmHZqd2z3A",-1.13831025892287
"21","_0VbUK-ANh1jz7Z9Rot6Ng",-0.703438273246864
"22","_0ZajBG5CSBSyxeeZV276g",-0.235996730898298
"23","_1CDU2o7HiX-sPtpUtLDFw",0.36325911251689
"24","_1GI_asXVGhOJMNF51SdlQ",0.366238230359769
"25","_1L05qn1d7HxSluIeXdA7g",-0.0887964218362159
"26","_1lXRQ2Qda8HDpUQUqTYwA",0.668962260386993
"27","_1McGyjz_5SWHboKGSE5lg",-0.706519272242504
"28","_1N_1j6LNfs6fSgTkhbXzw",-0.872962668534968
"29","_1QQZuf4zZOyFCvXc0o6Vg",-0.150519818157071
"30","_20WCD89imWx15jlxv7kGg",0.0506972170316854
"31","_24yX7pxBqbjQBZIvxGPgw",-1.20350120238432
"32","_2B1bQJfBTwA-SUUrKApsQ",-0.395357087523231
"33","_2bvZMq6B-V2OLAMiLUj_g",-0.0835400788261525
"34","_2c_10hbSHX0CJfMXytLdA",-0.090180948971856
"35","_2cyQIZPZc2o4EcUVbc0Lg",-0.437838057266996
"36","_2DT03K8fWh82Y9tBVYMKQ",0.903009707474047
"37","_2FUpthYr7h9VLNbe9Gxyw",-0.415218765353829
"38","_2HFbrYZFp2p59hptZeDbw",-0.370982561772843
"39","_2Iqmn71DkewwGqBH6qnpQ",-1.36102193337961
"40","_2KAySHWC0XyiQsaCDcbYg",0.552828204950084
"41","_2RBxybvzNmw2k1_jJTe1Q",-0.553944554593619
"42","_2sa9ikO_Xm5xe2lqHQZUg",0.561658505110642
"43","_3f8o37w8APyUboCgwPkhA",-0.956126527762656
"44","_3fswReXCBK1Fidkll5Piw",0.332585094386092
"45","_3Hpnxe1sJ6GOLpSRkgWyQ",-0.458111177996181
"46","_3R0ELm45KHRb52rAilyOw",-0.249195335170467
"47","_3xR-RAnabwTj4Drsdfjgg",0.430065807877929
"48","_4_84uCAFDI2VHHEQz5f2g",0.00277482198805209
"49","_4-K6xAYzCEIn_r4B8FB2g",0.132166892190711
"50","_45p8kOA__aNycVVe-n-KA",-0.351663428958656
"51","_4BrDSkF5V2th2M9J22d3g",-0.733151256729381
"52","_4BWpfpr81lgVYsmmq8QAg",0.467798758508445
"53","_4cPh_1xl82LwvAorlhZjQ",-0.626056485456187
"54","_4eXOnRjmEBIx47Mhas0GQ",-1.71889161756966
"55","_4J7fu3t-3yc4BaNCPN9HA",-1.60644410937003
"56","_4kkqB-ZqnnD7u_Xjnmtgg",-0.864650925392738
"57","_4PneR-GyiymyNlwQ37V-w",0.226647631264494
"58","_4T5mwrQFY_2EmhraFszyg",0.703597010038915
"59","_4VapLIt_vHJ0iL_qnMzeQ",-0.631684967486891
"60","_4X7z1TsEWof2KfDq54k3A",0.41750469221706
"61","_4yz-KdFD9VtknWBIhSW6Q",-0.259505743118278
"62","_50NM_YcjphNZnkc9UiKOA",1.85111450541241
"63","_56C_55TPGPh2OcH29UL9w",0.549434019626609
"64","_58CBhjFthYRCA-LYlA1Gw",-0.380270663619997
"65","_5FOD8UZxyJVWnnoAXq-GQ",-0.033079371492294
"66","_5gLLaL9RFnTD8F1cTyFKw",0.637034398172484
"67","_5k83wy9_5NpErw7Ecgt3g",-0.0437206478907629
"68","_5MDoJqZivYGfLSuXBp_vA",0.513417798347341
"69","_5pEu2d9tFzqqVXLJJb5KQ",0.580376313863422
"70","_5qkBSljHlRo5B9GQLDp3w",-0.626619834469052
"71","_5TsomTAJKTIrWayGPHk6g",0.704849657525365
"72","_5uKNH36NjYL6eSRh3tZWQ",-0.433138854815265
"73","_64sXaDZmtZe7EVp74RXKA",-1.15961410695794
"74","_65BG8jLwJJYihHqPkGH_w",-1.16491872250947
"75","_6dQ-bO9HA9eNMqZ4JLIUg",0.998454209935179
"76","_6gbnNRPIc-iM_0cBLPX1A",-0.296602599312188
"77","_6Jeenyb4YMSo8zx32N3wg",1.09211172287058
"78","_6MDHQQ-PeUJ9CP-MoKApA",0.484275811864865
"79","_6NsHJ6OxYCWz9ml9APZsw",0.0424050742671843
"80","_6P_rVUtfbgy84X1y9pWGg",0.197738032884105
"81","_6rzEUOYbo7lgtkSKkKS9g",-0.0231649814552855
"82","_7BnBjJGTGIZZYkD7f7R2A",-0.990061404243455
"83","_7cs3oVau0UzryykHf3ahQ",-0.708375661342201
"84","_7EJtWjOjZsBUNRvzw-_Xg",-0.71941065007557
"85","_7i83lWhb9dYMp8xe7s76w",-0.338129208491975
"86","_7Mpa61xZCAwagQxK7yyEA",0.0607556209986134
"87","_7OvxfAje3XDZuSzguF6iA",0.222724223927747
"88","_7UnIZQIxFZF8znY5oM8BA",-0.463444393591054
"89","_84NsEvouWywBMfdRFTEpg",-0.70696878070886
"90","_84VWy6K0MbkVAVPwz_ZTg",0.328148743835664
"91","_8ef2rRUMlPNVoGwVZDKsw",0.119450509362852
"92","_8KSZw_NbyxnLZTev02wtw",-0.849195831604017
"93","_8SHZ_aIbxCBZmksFyp8RA",-0.411366455356544
"94","_8Y-XNHmQ76xmxUQIrn0sA",-0.919200336066385
"95","_91nx0Tz61WQIX2fpS7wDQ",-0.0510062127483171
"96","_9BqmRowpWfy4wDPXLSDHA",-0.705839117850697
"97","_9FE1suB2j8us4E6A_5TXw",-1.10449104006977
"98","_9fLaEk2P1GsUeRyS1s38w",-0.847187816172351
"99","_9h-jH3YOkAU9-2A-dy6YQ",-0.0858556712337915
"100","_9JDgUdXbCn1Vx-nj49VJg",-0.625034295648256
"101","_9N1qgPjSY6ISrvA_-xJmg",1.26742475233979
"102","_9TMkGfbOyniL-5P3Sx0nw",-0.044474941439995
"103","_9UoyS2dstKr_r2dBhun2g",0.897628842002876
"104","_9wiSQbsRe0fiVeHQkxygQ",-0.224589360061813
"105","_9wv7NkulZ4AsjdqJ6lojQ",-0.654704531748554
"106","_9yrJLQpFa4JWvJ74xuHpw",-2.01799929052756
"107","_9YyclQi9o9EalWKM8MG0g",0.218811377134409
"108","_9zWN4dkhMn88MPrWYnrYA",0.705678517203625
"109","_a4jfQ1eJCzh4YF3v5sEOA",0.135071347955161
"110","_a4Ri7mWZcVBDtfZ4dEYeA",-0.762067886293159
"111","_A4x1TNYwm0XY1V882aUJw",0.703684329665945
"112","_A4zWsLoLbjozEJYHLDx0Q",-0.780783803540639
"113","_agqgl4kkXu_5xKCKP8gcA",-0.853054923981711
"114","_AIZPf73pgybQEUOjWZBHg",-1.12938193296557
"115","_ajlaFDRmhdNEBKkFauDFA",0
"116","_AnSrEL8OP8K0o5udRVVcA",-0.979675270581877
"117","_Aq9R8FRoXq8HwC5qf80Xg",-0.136645869001587
"118","_aqNCt2RzYu8Qkj0z6A9cw",-0.994426253149717
"119","_Aqv6vqRSE2hUeK0wS60Ug",-0.774301104062727
"120","_aRnypLaHgZ7E9wZqHilOg",-0.53921550182044
"121","_AtU1W9qnTHHtLTPGKxc9Q",-0.60918968247204
"122","_AvHni-xdRHmZ3XfYHwGkg",-0.0652953605348268
"123","_AwvPzaNPGQ_QZSWgsfOiw",0.0259172593506405
"124","_AzIKtnEmbpiKhYVYA_LZA",-0.690051330832931
"125","_B1Q6lSkcWSSTVs8w4xv5A",-0.714978285393334
"126","_b9r3punxdaieKCGsIoS3w",0.830098353274253
"127","_Bc1Idc132u4hAXf2vzmDA",-0.397619918715337
"128","_bcb1_erCE3uga1XVzSxdQ",0.519574413739778
"129","_BdgC7q3sgz_tyYV_1w-7A",0.262839764961752
"130","_BES9C7r1TiysHEnF9xk2Q",-0.328962749539568
"131","_BgxlKeHvkxl75m4zSUtMA",-1.01289688835913
"132","_bgYZzL8Vhu6VxWIqnRCbQ",-0.484201067663416
"133","_BhzcKojv1gjdRINe3Gkig",-1.18257832739876
"134","_BixD7yelciWJchKldbKkQ",-1.14744233556322
"135","_BL-KfyZqYruqDvxTY-vUg",0.330104550420749
"136","_bMEHo_xlg6_vj1njT4YTQ",0.0506389122452276
"137","_bNA90EW1EHh32DEGGaSRw",-0.678531547462554
"138","_BO7_ulfZdLbknZBc1Tj0Q",-0.608493924999998
"139","_bP5eP_-VH5801Sba7EgxQ",0.572002627635919
"140","_BrLcaVzE6GqBilwmdQOfg",0.119694761229264
"141","_Bs6JzOwQIIyROa4TC-IWw",0
"142","_bSdZgx6OuvkfIdudGKwGg",-1.22392904836351
"143","_bsTEMjThKNd8CfiHBX6wg",0.838893003216009
"144","_BTtZhf_L_dsii3NAKB-MQ",-0.140534991395984
"145","_BU867oRCLZnDIRmg7S6Wg",-0.777074959512345
"146","_bYs-cHfFd9EIP1j3eiLbg",-1.6841699934822
"147","_C4LYux9IHgTr0ghYbKVgA",0.461293967608471
"148","_CblT1wpw8bbZISdOy9lkQ",-0.269200362444908
"149","_cBpwhLLV3_V34HhYV_W7g",0.0258704623034531
"150","_cCISzta6UPejpJku6sB-A",0.198685208270316
"151","_cCXT5YPOW4-rNCuNVZf2g",-0.033688117018829
"152","_cG0BFYyHXcwheKXR5RRBA",0
"153","_CG5zJAoNN6gszjhSyUcww",-0.291136147040278
"154","_CHH9KN1bO5cs_GHjQ-r1A",-0.0761147100313302
"155","_CIodPGuvPP2khYkDk1jKw",-0.61986303013485
"156","_cJYBzMv-rPHtr06IhJHzg",-0.281523240624383
"157","_Ck4AAtkBLsDL9Qcbo9h1Q",-0.754123335193682
"158","_cNzmoWpJfIHlsmlMGJuLw",-0.685724251979937
"159","_Cpi5N__9kqaNTXJSmWj8w",0.514325812230147
"160","_cUJJ0assE9KQN8flcEb6w",0.693193874389893
"161","_CUuy5l9IAn8f4iJt7cZmQ",-1.32899154561106
"162","_CVcmMqTUequ2u6fbJ48vQ",-0.385054443734567
"163","_cWZyZcL82HJrLjxoPfnZA",-1.03045927978649
"164","_CzopXSIYIp7_oeYNYVwWQ",-0.195252588631211
"165","_D3KUba-5fHTbucTBAnigw",0.759876245675217
"166","_D4dT0aMy1FtjOGFNGh6Sg",-1.13342211004209
"167","_d5rLU0vLzNHwWLK-pG7WQ",-1.79775644121202
"168","_D5xaPpKWV8oLZMqRo75Mw",1.12026663865813
"169","_d71H23-Uj0NM6noOy6YBA",-0.353405113376442
"170","_dd9qDX77XpQbvjWXF2oJw",-0.0734674480724493
"171","_DfLxjCmnEYrdV6srvzybg",0
"172","_DjAApQ5qhhHP5H_gzX57A",-0.0344352610865472
"173","_dkoJUOVF5VV8zzyH996UA",-1.07681333821087
"174","_do7DRRW2-YrSls6lRqxYw",-1.56338139062533
"175","_doh-sAAPhUy7SvOkK5_lA",-0.135289768087725
"176","_DQemxJ8mjI0VfNMPd0O1g",-0.548563703897485
"177","_DRp7Tc0sp6oWu0TVt0d5g",0.490100058559277
"178","_dRsc4naqBys1KdT95ejyg",0.464566222759247
"179","_dUCdcgA91-NiiaI-tZF2w",-0.543531778761609
"180","_dVcQifVkqiJxqE7r4Qelw",-0.916771418097304
"181","_dVPzYGXKNg2rIsc40VtyA",-1.3089166104611
"182","_DZfwU9dE9Q5I1-1jiM1vQ",-0.621054987221695
"183","_DziycfFcop5p_9VzE-DyA",-0.0317439618087501
"184","_E2BN7R4MwO6CbhZwB2CGw",-0.739759020324228
"185","_e4vXifz7oB0TwIGip06Uw",-0.0790408356171138
"186","_eCrBSIXbGEW62ynS2_0lA",-0.930270564576566
"187","_EdSQOkATuCtZ5y5A2m0rw",0
"188","_EgnnGIcy993Bq4oIHxK5Q",0.000939044598404445
"189","_ehuJgXwWLCDbabO2uB7cA",0.595170064139497
"190","_EK06YO25JiZCTGg78-fRw",-0.140486672142775
"191","_ELurClSg26jIcRmhq3F_w",0.549822937286482
"192","_Em8mwlvstsJR86rmtcEwA",-0.0276555860331997
"193","_EMJx6Rq6E1Lwc52V3YJ5A",0.706650049782551
"194","_eo-aK0xbFN1JCadmEYWZA",0.630903856710624
"195","_EO58DNHOuyTst9vbTfizw",0.134640116739675
"196","_Eokx-PeCWvsZEWGU-278A",0.168806142721966
